DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,SERIES_NAME:Series Name,SERIES_YEAR:Series Year,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REGIONAL_GROUP:Regional group,COUNTRY_NOTES:Country notes,CONNECTION:Connection,DEATH_CATEGORY:Death category,CATEGORY:Category,OBS_STATUS:Observation Status,UNIT_MEASURE:Unit of measure,SERIES_CATEGORY:Series Category,SERIES_TYPE:Series Type,STD_ERR:Standard Error,REF_DATE:Reference Date,AGE_GROUP_OF_WOMEN:Age Group of Women,TIME_SINCE_FIRST_BIRTH:Time Since First Birth,DEFINITION:Definition,INTERVAL:Interval,SERIES_METHOD:Series Method,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STATUS:Status,YEAR_TO_ACHIEVE:Year to achieve,MODEL:Model Used
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2017-06,2.69863,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.08684986,2017.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2018-06,2.7999,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.09255835,2018.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2019-06,2.676994,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.09404477,2019.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2020-06,2.401316,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.09390123,2020.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1980-10,22,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1980.8,Y45T49: 45 to 49 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1983-11,17,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1983.9,Y40T44: 40 to 44 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1986-01,13,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1986.0,Y35T39: 35 to 39 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1987-06,9,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1987.5,Y30T34: 30 to 34 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1988-08,6,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1988.6,Y25T29: 25 to 29 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,291: Census 1990 (Indirect),1990: 1990,1989-05,8,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,ID: Indirect,,1989.4,Y20T24: 20 to 24 years old,,,,SBH: Survey/Census with Summary Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,KOR: Republic of Korea,MRY0: Infant mortality rate,_T: Total,_T: Total,1071: Korea Fertility Survey 1988 (Direct),1988: 1988,1988-05,10.4,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,,1988.4,,,,,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1967-06,20.4933111537859,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1967.5,,,,1,,17.631509156985,23.1111277638222,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1968-06,20.7668367934412,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1968.5,,,,1,,19.9424233851123,21.6064434122223,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1969-06,19.6201413351347,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1969.5,,,,1,,19.0269300869029,20.3072671640641,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1970-06,17.8358621309297,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1970.5,,,,1,,17.3399317409409,18.3502961256018,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1971-06,16.6785159151995,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1971.5,,,,1,,16.1082006767301,17.2269439344855,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1972-06,16.5846016726106,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1972.5,,,,1,,16.1183111252719,17.0500696295126,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1973-06,17.0383644629019,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1973.5,,,,1,,16.5367352003362,17.5455778319069,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1974-06,17.4554323413353,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1974.5,,,,1,,16.9747109783158,17.9658183705881,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1975-06,17.665436329027,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1975.5,,,,1,,17.1830883909913,18.161174327568,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1976-06,17.6896070879782,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1976.5,,,,1,,17.1655501523845,18.2216168057799,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1977-06,17.5468564736522,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1977.5,,,,1,,17.1017712911273,18.0116652595005,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1978-06,17.2102264917555,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1978.5,,,,1,,16.7094338331234,17.7331013918756,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1979-06,16.6695530282313,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1979.5,,,,1,,16.1960474234503,17.1389185175395,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1980-06,16.0335841883882,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1980.5,,,,1,,15.5702456047595,16.4971468793391,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1981-06,15.4864102976834,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1981.5,,,,1,,15.0047375367005,15.9808269268779,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1982-06,15.0900893759654,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1982.5,,,,1,,14.6725360333304,15.5159165929434,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1983-06,14.7465850924007,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1983.5,,,,1,,14.2832230702884,15.2097053312856,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1984-06,14.3397726514128,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1984.5,,,,1,,13.9225178051054,14.7707915710068,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1985-06,13.7543617754699,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1985.5,,,,1,,13.3457642376255,14.1783473572912,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1986-06,12.8920114005847,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1986.5,,,,1,,12.4817895822405,13.326843678559,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1987-06,11.8951914865765,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1987.5,,,,1,,11.5622056290145,12.2492996498385,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1988-06,11.2379304688878,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1988.5,,,,1,,10.8564958041421,11.6330968966565,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1989-06,11.3015084396694,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1989.5,,,,1,,10.9297234967632,11.6917691757045,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1990-06,12.0118993920765,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1990.5,,,,1,,11.6184827821697,12.4152687384285,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1991-06,13.0694557167926,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1991.5,,,,1,,12.6414724326476,13.519798342733,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1992-06,14.0779001150391,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1992.5,,,,1,,13.630724236153,14.5349877083419,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1993-06,14.3963824785413,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1993.5,,,,1,,13.8625933442156,14.9670791529347,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1994-06,13.5065556460565,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1994.5,,,,1,,13.0433532780968,13.9863412675906,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1995-06,11.9575509638991,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1995.5,,,,1,,11.5022042488451,12.4159393567893,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1996-06,10.607726196235,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1996.5,,,,1,,10.1411797653249,11.0844800003299,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1997-06,9.78868199418204,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1997.5,,,,1,,9.39117218671224,10.1905675484924,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1998-06,9.2780927406776,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1998.5,,,,1,,8.86314161547835,9.71240801477476,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1999-06,8.89454080921695,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1999.5,,,,1,,8.51569996987523,9.30627319919456,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2000-06,8.56022006287283,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2000.5,,,,1,,8.17079783580197,8.97415059481919,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2001-06,8.2334660347076,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2001.5,,,,1,,7.81807610967584,8.65634556339699,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2002-06,7.91214746191254,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2002.5,,,,1,,7.52347318533777,8.30734518576107,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2003-06,7.63801822143151,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2003.5,,,,1,,7.22454040219015,8.06580198584926,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2004-06,7.4405436933628,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2004.5,,,,1,,7.04901927104667,7.84568628019489,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2005-06,7.25032087706436,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2005.5,,,,1,,6.85727109432986,7.65096398774771,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2006-06,6.94180277278127,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2006.5,,,,1,,6.54654777330533,7.34459428849544,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2007-06,6.46913218664689,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2007.5,,,,1,,6.12783979406144,6.83589903218849,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2008-06,5.92131056203147,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2008.5,,,,1,,5.58326352171773,6.295035783511,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2009-06,5.36826072154214,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2009.5,,,,1,,5.06597648763297,5.70531345081803,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2010-06,4.87631162264445,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2010.5,,,,1,,4.58153632121904,5.19708797805122,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2011-06,4.48566081405203,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2011.5,,,,1,,4.18193166410675,4.80088851818898,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2012-06,4.20870829503838,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2012.5,,,,1,,3.92377206236689,4.50216342447013,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2013-06,4.05489811007065,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2013.5,,,,1,,3.76676351813244,4.36177592841776,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2014-06,4.01560168710896,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2014.5,,,,1,,3.7495880681803,4.30433963465929,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2015-06,4.00544841094287,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2015.5,,,,1,,3.73765992853285,4.2889054351657,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2016-06,3.88319057247542,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2016.5,,,,1,,3.60175972317685,4.18725157175619,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2017-06,3.60546934470271,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2017.5,,,,1,,3.33678425945298,3.89700883048254,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2018-06,3.26751260000994,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2018.5,,,,1,,2.99642063377129,3.54990409426708,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2019-06,2.94758431955648,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2019.5,,,,1,,2.68197361635914,3.22999672910637,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,2020-06,2.67621956296614,,,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,2020.5,,,,1,,2.30990813141444,3.0939872847687,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1968-06,19.82326,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.6027737,1968.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,LTU: Lithuania,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1969-06,21.21021,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.6249777,1969.5,,,,1,VR: Vital Registration,,,,,
